x,y,z,yaw,road_id,target_speed_mps,target_speed_kph
58.95846176147461,143.2558135986328,0.0,-1.568223446865771,49,6.027,21.696
58.958717346191406,143.1558074951172,0.0,-1.568223446865771,49,6.047,21.768
58.95897674560547,143.05580139160156,0.0,-1.568223446865771,49,6.066,21.839
58.959232330322266,142.955810546875,0.0,-1.568223446865771,49,6.086,21.91
58.95949172973633,142.85580444335938,0.0,-1.568223446865771,49,6.106,21.981
58.959747314453125,142.7558135986328,0.0,-1.568223446865771,49,6.125,22.051
58.96000671386719,142.6558074951172,0.0,-1.568223446865771,49,6.145,22.122
58.960262298583984,142.55581665039062,0.0,-1.568223446865771,49,6.164,22.192
58.96051788330078,142.455810546875,0.0,-1.568223446865771,49,6.184,22.262
58.960777282714844,142.35580444335938,0.0,-1.568223446865771,49,6.203,22.332
58.96103286743164,142.2558135986328,0.0,-1.568223446865771,49,6.223,22.401
58.9612922668457,142.1558074951172,0.0,-1.568223446865771,49,6.242,22.471
58.9615478515625,142.05581665039062,0.0,-1.568223446865771,49,6.261,22.54
58.96180725097656,141.955810546875,0.0,-1.568223446865771,49,6.28,22.609
58.96206283569336,141.85581970214844,0.0,-1.568223446865771,49,6.299,22.677
58.96232223510742,141.7558135986328,0.0,-1.568223446865771,49,6.318,22.746
58.96257781982422,141.6558074951172,0.0,-1.568223446865771,49,6.337,22.814
58.962833404541016,141.55581665039062,0.0,-1.568223446865771,49,6.356,22.882
58.96309280395508,141.455810546875,0.0,-1.568223446865771,49,6.375,22.95
58.963348388671875,141.35581970214844,0.0,-1.568223446865771,49,6.394,23.018
58.96365737915039,141.23580932617188,0.0,-1.568223446865771,50,6.416,23.099
58.96365737915039,141.23580932617188,0.0,-1.568223446865771,50,6.416,23.099
58.96391296386719,141.13580322265625,0.0,-1.568223446865771,50,6.435,23.166
58.96417236328125,141.0358123779297,0.0,-1.568223446865771,50,6.454,23.233
58.96442794799805,140.93580627441406,0.0,-1.568223446865771,50,6.472,23.3
58.96468734741211,140.8358154296875,0.0,-1.568223446865771,50,6.491,23.366
58.964942932128906,140.73580932617188,0.0,-1.568223446865771,50,6.509,23.433
58.96520233154297,140.6358184814453,0.0,-1.568223446865771,50,6.528,23.499
58.965457916259766,140.5358123779297,0.0,-1.568223446865771,50,6.546,23.565
58.96571731567383,140.43580627441406,0.0,-1.568223446865771,50,6.564,23.631
58.965972900390625,140.3358154296875,0.0,-1.568223446865771,50,6.582,23.697
58.96622848510742,140.23580932617188,0.0,-1.568223446865771,50,6.601,23.762
58.966487884521484,140.1358184814453,0.0,-1.568223446865771,50,6.619,23.828
58.96674346923828,140.0358123779297,0.0,-1.568223446865771,50,6.637,23.893
58.967002868652344,139.93580627441406,0.0,-1.568223446865771,50,6.655,23.958
58.96725845336914,139.8358154296875,0.0,-1.568223446865771,50,6.673,24.023
58.9675178527832,139.73580932617188,0.0,-1.568223446865771,50,6.691,24.087
58.9677734375,139.6358184814453,0.0,-1.568223446865771,50,6.709,24.152
58.9680290222168,139.5358123779297,0.0,-1.568223446865771,50,6.727,24.216
58.96828842163086,139.43582153320312,0.0,-1.568223446865771,50,6.745,24.28
58.968544006347656,139.3358154296875,0.0,-1.568223446865771,50,6.762,24.344
58.96880340576172,139.23580932617188,0.0,-1.568223446865771,50,6.78,24.408
58.969058990478516,139.1358184814453,0.0,-1.568223446865771,50,6.798,24.472
58.96931838989258,139.0358123779297,0.0,-1.568223446865771,50,6.815,24.535
58.969573974609375,138.93582153320312,0.0,-1.568223446865771,50,6.833,24.598
58.96983337402344,138.8358154296875,0.0,-1.568223446865771,50,6.85,24.662
58.970088958740234,138.73582458496094,0.0,-1.568223446865771,50,6.868,24.725
58.97034454345703,138.6358184814453,0.0,-1.568223446865771,50,6.885,24.787
58.970603942871094,138.5358123779297,0.0,-1.568223446865771,50,6.903,24.85
58.97085952758789,138.43582153320312,0.0,-1.568223446865771,50,6.92,24.913
58.97111892700195,138.3358154296875,0.0,-1.568223446865771,50,6.937,24.975
58.97137451171875,138.23582458496094,0.0,-1.568223446865771,50,6.944,24.998
58.97163391113281,138.1358184814453,0.0,-1.568223446865771,50,6.944,24.998
58.97188949584961,138.0358123779297,0.0,-1.568223446865771,50,6.944,24.998
58.97214889526367,137.93582153320312,0.0,-1.568223446865771,50,6.944,24.998
58.97240447998047,137.8358154296875,0.0,-1.568223446865771,50,6.944,24.998
58.972660064697266,137.73582458496094,0.0,-1.568223446865771,50,6.944,24.998
58.97291946411133,137.6358184814453,0.0,-1.568223446865771,50,6.944,24.998
58.973175048828125,137.53582763671875,0.0,-1.568223446865771,50,6.944,24.998
58.97343444824219,137.43582153320312,0.0,-1.568223446865771,50,6.944,24.998
58.973690032958984,137.3358154296875,0.0,-1.568223446865771,50,6.944,24.998
58.97394943237305,137.23582458496094,0.0,-1.568223446865771,50,6.944,24.998
58.974205017089844,137.1358184814453,0.0,-1.568223446865771,50,6.944,24.998
58.97446060180664,137.03582763671875,0.0,-1.568223446865771,50,6.944,24.998
58.9747200012207,136.93582153320312,0.0,-1.568223446865771,50,6.944,24.998
58.9749755859375,136.83583068847656,0.0,-1.568223446865771,50,6.944,24.998
58.97523498535156,136.73582458496094,0.0,-1.568223446865771,51,6.944,24.998
58.97523498535156,136.73582458496094,0.0,-1.568223446865771,51,6.944,24.998
58.97549057006836,136.6358184814453,0.0,-1.568223446865771,51,6.944,24.998
58.97574996948242,136.53582763671875,0.0,-1.568223446865771,51,6.944,24.998
58.97621154785156,136.35581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.97621154785156,136.35581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.97646713256836,136.2558135986328,0.0,-1.568223446865771,52,6.944,24.998
58.97672653198242,136.15582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.97698211669922,136.05581665039062,0.0,-1.568223446865771,52,6.944,24.998
58.97724151611328,135.95582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.97749710083008,135.85581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.97775650024414,135.75582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.97801208496094,135.65582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.978271484375,135.55581665039062,0.0,-1.568223446865771,52,6.944,24.998
58.9785270690918,135.45582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.978782653808594,135.35581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.979042053222656,135.25582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.97929763793945,135.15582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.979557037353516,135.05581665039062,0.0,-1.568223446865771,52,6.944,24.998
58.97981262207031,134.95582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.980072021484375,134.85581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.98032760620117,134.75582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.98058319091797,134.65582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.98084259033203,134.5558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.98109817504883,134.45582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.98135757446289,134.35581970214844,0.0,-1.568223446865771,52,6.944,24.998
58.98161315917969,134.25582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.98187255859375,134.15582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.98212814331055,134.0558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.98238754272461,133.95582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.982643127441406,133.8558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.9828987121582,133.75582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.983158111572266,133.65582275390625,0.0,-1.568223446865771,52,6.944,24.998
58.98341369628906,133.5558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.983673095703125,133.45582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.98392868041992,133.3558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.984188079833984,133.25582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.98444366455078,133.1558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.984703063964844,133.0558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.98495864868164,132.95582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.98521423339844,132.8558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.9854736328125,132.75582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.9857292175293,132.6558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.98598861694336,132.5558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.986244201660156,132.45582580566406,0.0,-1.568223446865771,52,6.944,24.998
58.98650360107422,132.3558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.986759185791016,132.25582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.98701477050781,132.1558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.987274169921875,132.0558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.98752975463867,131.95584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.987789154052734,131.8558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.98804473876953,131.75582885742188,0.0,-1.568223446865771,52,6.944,24.998
58.988304138183594,131.6558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.98855972290039,131.5558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.98881912231445,131.45584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.98907470703125,131.3558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.98933029174805,131.25584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.98958969116211,131.1558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.989845275878906,131.0558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.99010467529297,130.95584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.990360260009766,130.8558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.99061965942383,130.75584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.990875244140625,130.6558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.99113464355469,130.5558319091797,0.0,-1.568223446865771,52,6.944,24.998
58.991390228271484,130.45584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.99164581298828,130.3558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.991905212402344,130.25584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.99216079711914,130.1558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.9924201965332,130.05584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.99267578125,129.95584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.99293518066406,129.8558349609375,0.0,-1.568223446865771,52,6.944,24.998
58.99319076538086,129.75584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.993446350097656,129.6558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.99370574951172,129.55584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.993961334228516,129.45584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.99422073364258,129.35585021972656,0.0,-1.568223446865771,52,6.944,24.998
58.994476318359375,129.25584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.99473571777344,129.1558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.994991302490234,129.05584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.9952507019043,128.95584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.995506286621094,128.85585021972656,0.0,-1.568223446865771,52,6.944,24.998
58.99576187133789,128.75584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.99602127075195,128.6558380126953,0.0,-1.568223446865771,52,6.944,24.998
58.99627685546875,128.55584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.99653625488281,128.45584106445312,0.0,-1.568223446865771,52,6.944,24.998
58.99679183959961,128.35585021972656,0.0,-1.568223446865771,52,6.944,24.998
58.99705123901367,128.25584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.99730682373047,128.15585327148438,0.0,-1.568223446865771,52,6.944,24.998
58.99756622314453,128.05584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.99782180786133,127.95584869384766,0.0,-1.568223446865771,52,6.944,24.998
58.998077392578125,127.85585021972656,0.0,-1.568223446865771,52,6.944,24.998
58.99833679199219,127.75584411621094,0.0,-1.568223446865771,52,6.944,24.998
58.998592376708984,127.65584564208984,0.0,-1.568223446865771,52,6.944,24.998
58.99885177612305,127.55584716796875,0.0,-1.568223446865771,52,6.944,24.998
58.999107360839844,127.45584869384766,0.0,-1.568223446865771,52,6.944,24.998
58.999366760253906,127.35585021972656,0.0,-1.568223446865771,52,6.944,24.998
58.9996223449707,127.25585174560547,0.0,-1.568223446865771,52,6.944,24.998
58.9998779296875,127.15585327148438,0.0,-1.568223446865771,52,6.944,24.998
59.00013732910156,127.05584716796875,0.0,-1.568223446865771,52,6.944,24.998
59.00039291381836,126.95584869384766,0.0,-1.568223446865771,52,6.944,24.998
59.00065231323242,126.85585021972656,0.0,-1.568223446865771,52,6.944,24.998
59.00090789794922,126.75585174560547,0.0,-1.568223446865771,52,6.944,24.998
59.00116729736328,126.65585327148438,0.0,-1.568223446865771,52,6.944,24.998
59.00142288208008,126.55585479736328,0.0,-1.568223446865771,52,6.944,24.998
59.00168228149414,126.45585632324219,0.0,-1.568223446865771,52,6.944,24.998
59.00193786621094,126.35585021972656,0.0,-1.568223446865771,52,6.944,24.998
59.002193450927734,126.25585174560547,0.0,-1.568223446865771,52,6.944,24.998
59.0024528503418,126.15585327148438,0.0,-1.568223446865771,52,6.944,24.998
59.002708435058594,126.05585479736328,0.0,-1.568223446865771,52,6.944,24.998
59.002967834472656,125.95585632324219,0.0,-1.568223446865771,52,6.944,24.998
59.00322341918945,125.85585021972656,0.0,-1.568223446865771,52,6.944,24.998
59.003482818603516,125.75585174560547,0.0,-1.568223446865771,52,6.944,24.998
59.00373840332031,125.65585327148438,0.0,-1.568223446865771,52,6.944,24.998
59.003997802734375,125.55585479736328,0.0,-1.568223446865771,52,6.944,24.998
59.00425338745117,125.45585632324219,0.0,-1.568223446865771,52,6.944,24.998
59.00450897216797,125.3558578491211,0.0,-1.568223446865771,52,6.944,24.998
59.00476837158203,125.255859375,0.0,-1.568223446865771,52,6.944,24.998
59.00502395629883,125.15585327148438,0.0,-1.568223446865771,52,6.944,24.998
59.00528335571289,125.05585479736328,0.0,-1.568223446865771,52,6.944,24.998
59.00553894042969,124.95585632324219,0.0,-1.568223446865771,52,6.944,24.998
59.00579833984375,124.8558578491211,0.0,-1.568223446865771,52,6.944,24.998
59.00605392456055,124.755859375,0.0,-1.568223446865771,52,6.944,24.998
59.006309509277344,124.6558609008789,0.0,-1.568223446865771,52,6.944,24.998
59.006568908691406,124.55586242675781,0.0,-1.568223446865771,52,6.944,24.998
59.0068244934082,124.45585632324219,0.0,-1.568223446865771,52,6.944,24.998
59.007083892822266,124.3558578491211,0.0,-1.568223446865771,52,6.944,24.998
59.00733947753906,124.255859375,0.0,-1.568223446865771,52,6.944,24.998
59.007598876953125,124.1558609008789,0.0,-1.568223446865771,52,6.944,24.998
59.00785446166992,124.05586242675781,0.0,-1.568223446865771,52,6.944,24.998
59.008113861083984,123.95586395263672,0.0,-1.568223446865771,52,6.944,24.998
59.00836944580078,123.8558578491211,0.0,-1.568223446865771,52,6.944,24.998
59.00862503051758,123.755859375,0.0,-1.568223446865771,52,6.944,24.998
59.00888442993164,123.6558609008789,0.0,-1.568223446865771,52,6.944,24.998
59.00914001464844,123.55586242675781,0.0,-1.568223446865771,52,6.944,24.998
59.0093994140625,123.45586395263672,0.0,-1.568223446865771,52,6.944,24.998
59.0096549987793,123.35586547851562,0.0,-1.568223446865771,52,6.944,24.998
59.00991439819336,123.255859375,0.0,-1.568223446865771,52,6.944,24.998
59.010169982910156,123.1558609008789,0.0,-1.568223446865771,52,6.944,24.998
59.01042938232422,123.05586242675781,0.0,-1.568223446865771,52,6.944,24.998
59.010684967041016,122.95586395263672,0.0,-1.568223446865771,52,6.944,24.998
59.01094055175781,122.85586547851562,0.0,-1.568223446865771,52,6.944,24.998
59.011199951171875,122.75586700439453,0.0,-1.568223446865771,52,6.944,24.998
59.01145553588867,122.65586853027344,0.0,-1.568223446865771,52,6.944,24.998
59.011714935302734,122.55586242675781,0.0,-1.568223446865771,52,6.944,24.998
59.01197052001953,122.45586395263672,0.0,-1.568223446865771,52,6.944,24.998
59.012229919433594,122.35586547851562,0.0,-1.568223446865771,52,6.944,24.998
59.01248550415039,122.25586700439453,0.0,-1.568223446865771,52,6.944,24.998
59.01274108886719,122.15586853027344,0.0,-1.568223446865771,52,6.944,24.998
59.01300048828125,122.05587005615234,0.0,-1.568223446865771,52,6.944,24.998
59.01325607299805,121.95587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.01351547241211,121.85586547851562,0.0,-1.568223446865771,52,6.944,24.998
59.013771057128906,121.75586700439453,0.0,-1.568223446865771,52,6.944,24.998
59.01403045654297,121.65586853027344,0.0,-1.568223446865771,52,6.944,24.998
59.014286041259766,121.55587005615234,0.0,-1.568223446865771,52,6.944,24.998
59.01454544067383,121.45587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.014801025390625,121.35586547851562,0.0,-1.568223446865771,52,6.944,24.998
59.01505661010742,121.25586700439453,0.0,-1.568223446865771,52,6.944,24.998
59.015316009521484,121.15586853027344,0.0,-1.568223446865771,52,6.944,24.998
59.01557159423828,121.05587005615234,0.0,-1.568223446865771,52,6.944,24.998
59.015830993652344,120.95587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.01608657836914,120.85587310791016,0.0,-1.568223446865771,52,6.944,24.998
59.0163459777832,120.75587463378906,0.0,-1.568223446865771,52,6.944,24.998
59.0166015625,120.65586853027344,0.0,-1.568223446865771,52,6.944,24.998
59.01686096191406,120.55587005615234,0.0,-1.568223446865771,52,6.944,24.998
59.01711654663086,120.45587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.017372131347656,120.35587310791016,0.0,-1.568223446865771,52,6.944,24.998
59.01763153076172,120.25587463378906,0.0,-1.568223446865771,52,6.944,24.998
59.017887115478516,120.15587615966797,0.0,-1.568223446865771,52,6.944,24.998
59.01814651489258,120.05587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.018402099609375,119.95587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.01866149902344,119.85587310791016,0.0,-1.568223446865771,52,6.944,24.998
59.018917083740234,119.75587463378906,0.0,-1.568223446865771,52,6.944,24.998
59.01917266845703,119.65587615966797,0.0,-1.568223446865771,52,6.944,24.998
59.019432067871094,119.55587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.01968765258789,119.45587158203125,0.0,-1.568223446865771,52,6.944,24.998
59.01994705200195,119.35587310791016,0.0,-1.568223446865771,52,6.944,24.998
59.02020263671875,119.25587463378906,0.0,-1.568223446865771,52,6.944,24.998
59.02046203613281,119.15587615966797,0.0,-1.568223446865771,52,6.944,24.998
59.02071762084961,119.05587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.02097702026367,118.95587921142578,0.0,-1.568223446865771,52,6.944,24.998
59.02123260498047,118.85588073730469,0.0,-1.568223446865771,52,6.944,24.998
59.021488189697266,118.75587463378906,0.0,-1.568223446865771,52,6.944,24.998
59.02174758911133,118.65587615966797,0.0,-1.568223446865771,52,6.944,24.998
59.022003173828125,118.55587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.02226257324219,118.45587921142578,0.0,-1.568223446865771,52,6.944,24.998
59.022518157958984,118.35588073730469,0.0,-1.568223446865771,52,6.944,24.998
59.02277755737305,118.2558822631836,0.0,-1.568223446865771,52,6.944,24.998
59.023033142089844,118.1558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.023292541503906,118.05587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.0235481262207,117.95587921142578,0.0,-1.568223446865771,52,6.944,24.998
59.0238037109375,117.85588073730469,0.0,-1.568223446865771,52,6.944,24.998
59.02406311035156,117.7558822631836,0.0,-1.568223446865771,52,6.944,24.998
59.02431869506836,117.6558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.02457809448242,117.55587768554688,0.0,-1.568223446865771,52,6.944,24.998
59.02483367919922,117.45588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.02509307861328,117.35588073730469,0.0,-1.568223446865771,52,6.944,24.998
59.02534866333008,117.2558822631836,0.0,-1.568223446865771,52,6.944,24.998
59.025604248046875,117.1558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.02586364746094,117.0558853149414,0.0,-1.568223446865771,52,6.944,24.998
59.026119232177734,116.95588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.0263786315918,116.85588073730469,0.0,-1.568223446865771,52,6.944,24.998
59.026634216308594,116.7558822631836,0.0,-1.568223446865771,52,6.944,24.998
59.026893615722656,116.6558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.02714920043945,116.5558853149414,0.0,-1.568223446865771,52,6.944,24.998
59.027408599853516,116.45588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.02766418457031,116.35588836669922,0.0,-1.568223446865771,52,6.944,24.998
59.02791976928711,116.25588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.02817916870117,116.1558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.02843475341797,116.0558853149414,0.0,-1.568223446865771,52,6.944,24.998
59.02869415283203,115.95588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.02894973754883,115.85588836669922,0.0,-1.568223446865771,52,6.944,24.998
59.02920913696289,115.75588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.02946472167969,115.6558837890625,0.0,-1.568223446865771,52,6.944,24.998
59.02972412109375,115.55589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.02997970581055,115.45588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.030235290527344,115.35588836669922,0.0,-1.568223446865771,52,6.944,24.998
59.030494689941406,115.25588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.0307502746582,115.15589141845703,0.0,-1.568223446865771,52,6.944,24.998
59.031009674072266,115.05589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.03126525878906,114.95588684082031,0.0,-1.568223446865771,52,6.944,24.998
59.031524658203125,114.85588836669922,0.0,-1.568223446865771,52,6.944,24.998
59.03178024291992,114.75588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.03203582763672,114.65589141845703,0.0,-1.568223446865771,52,6.944,24.998
59.03229522705078,114.55589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.03255081176758,114.45589447021484,0.0,-1.568223446865771,52,6.944,24.998
59.03281021118164,114.35589599609375,0.0,-1.568223446865771,52,6.944,24.998
59.03306579589844,114.25588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.0333251953125,114.15589141845703,0.0,-1.568223446865771,52,6.944,24.998
59.0335807800293,114.05589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.03384017944336,113.95589447021484,0.0,-1.568223446865771,52,6.944,24.998
59.034095764160156,113.85589599609375,0.0,-1.568223446865771,52,6.944,24.998
59.03435134887695,113.75588989257812,0.0,-1.568223446865771,52,6.944,24.998
59.034610748291016,113.65589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.03486633300781,113.55589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.035125732421875,113.45589447021484,0.0,-1.568223446865771,52,6.944,24.998
59.03538131713867,113.35589599609375,0.0,-1.568223446865771,52,6.944,24.998
59.035640716552734,113.25589752197266,0.0,-1.568223446865771,52,6.944,24.998
59.03589630126953,113.15589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.036155700683594,113.05589294433594,0.0,-1.568223446865771,52,6.944,24.998
59.03641128540039,112.95589447021484,0.0,-1.568223446865771,52,6.944,24.998
59.03666687011719,112.85589599609375,0.0,-1.568223446865771,52,6.944,24.998
59.03692626953125,112.75589752197266,0.0,-1.568223446865771,52,6.944,24.998
59.03718185424805,112.65589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.03744125366211,112.55590057373047,0.0,-1.568223446865771,52,6.944,24.998
59.037696838378906,112.45590209960938,0.0,-1.568223446865771,52,6.944,24.998
59.03795623779297,112.35589599609375,0.0,-1.568223446865771,52,6.944,24.998
59.038211822509766,112.25589752197266,0.0,-1.568223446865771,52,6.944,24.998
59.03846740722656,112.15589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.038726806640625,112.05590057373047,0.0,-1.568223446865771,52,6.944,24.998
59.03898239135742,111.95590209960938,0.0,-1.568223446865771,52,6.944,24.998
59.039241790771484,111.85590362548828,0.0,-1.568223446865771,52,6.944,24.998
59.03949737548828,111.75590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.039756774902344,111.65589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.04001235961914,111.55590057373047,0.0,-1.568223446865771,52,6.944,24.998
59.0402717590332,111.45590209960938,0.0,-1.568223446865771,52,6.944,24.998
59.04052734375,111.35590362548828,0.0,-1.568223446865771,52,6.944,24.998
59.0407829284668,111.25590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.04104232788086,111.15589904785156,0.0,-1.568223446865771,52,6.944,24.998
59.041297912597656,111.05590057373047,0.0,-1.568223446865771,52,6.944,24.998
59.04155731201172,110.95590209960938,0.0,-1.568223446865771,52,6.944,24.998
59.041812896728516,110.85590362548828,0.0,-1.568223446865771,52,6.944,24.998
59.04207229614258,110.75590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.042327880859375,110.6559066772461,0.0,-1.568223446865771,52,6.944,24.998
59.04258728027344,110.555908203125,0.0,-1.568223446865771,52,6.944,24.998
59.042842864990234,110.45590209960938,0.0,-1.568223446865771,52,6.944,24.998
59.04309844970703,110.35590362548828,0.0,-1.568223446865771,52,6.944,24.998
59.043357849121094,110.25590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.04361343383789,110.1559066772461,0.0,-1.568223446865771,52,6.944,24.998
59.04387283325195,110.055908203125,0.0,-1.568223446865771,52,6.944,24.998
59.04412841796875,109.9559097290039,0.0,-1.568223446865771,52,6.944,24.998
59.04438781738281,109.85591125488281,0.0,-1.568223446865771,52,6.944,24.998
59.04464340209961,109.75590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.044898986816406,109.6559066772461,0.0,-1.568223446865771,52,6.944,24.998
59.04515838623047,109.555908203125,0.0,-1.568223446865771,52,6.944,24.998
59.045413970947266,109.4559097290039,0.0,-1.568223446865771,52,6.944,24.998
59.04567337036133,109.35591125488281,0.0,-1.568223446865771,52,6.944,24.998
59.045928955078125,109.25590515136719,0.0,-1.568223446865771,52,6.944,24.998
59.04618835449219,109.15591430664062,0.0,-1.568223446865771,52,6.944,24.998
59.046443939208984,109.055908203125,0.0,-1.568223446865771,52,6.944,24.998
59.04670333862305,108.9559097290039,0.0,-1.568223446865771,52,6.944,24.998
59.046958923339844,108.85591125488281,0.0,-1.568223446865771,52,6.944,24.998
59.04721450805664,108.75591278076172,0.0,-1.568223446865771,52,6.944,24.998
59.0474739074707,108.65591430664062,0.0,-1.568223446865771,52,6.944,24.998
59.0477294921875,108.555908203125,0.0,-1.568223446865771,52,6.944,24.998
59.04798889160156,108.4559097290039,0.0,-1.568223446865771,52,6.944,24.998
59.04824447631836,108.35591125488281,0.0,-1.568223446865771,52,6.944,24.998
59.04850387573242,108.25591278076172,0.0,-1.568223446865771,52,6.944,24.998
59.04875946044922,108.15591430664062,0.0,-1.568223446865771,52,6.944,24.998
59.04901885986328,108.05591583251953,0.0,-1.568223446865771,52,6.944,24.998
59.04927444458008,107.95591735839844,0.0,-1.568223446865771,52,6.944,24.998
59.049530029296875,107.85591125488281,0.0,-1.568223446865771,52,6.944,24.998
59.04978942871094,107.75591278076172,0.0,-1.568223446865771,52,6.944,24.998
